Key,Date,Locations,C&F Agent,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice
38869CALCUTTA AGENT 4PROD A,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD A,6660,6750,9000,941,14.87
38899CALCUTTA AGENT 4PROD A,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD A,4860,9090,360,3900,14.87
38930CALCUTTA AGENT 4PROD A,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD A,3420,4590,0,3224,14.87
38961CALCUTTA AGENT 4PROD A,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD A,5400,1170,12240,3300,15.11
38991CALCUTTA AGENT 4PROD A,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD A,3600,8010,0,2423,15.11
39022CALCUTTA AGENT 4PROD A,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD A,6120,4410,9000,9162,15.11
39052CALCUTTA AGENT 4PROD A,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD A,7560,7200,12780,5457,15.11
37987CALCUTTA AGENT 1PROD A,Jan-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,2280,2094,6300,2520,
38018CALCUTTA AGENT 1PROD A,Feb-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,4780,6104,2160,4300,
38047CALCUTTA AGENT 1PROD A,Mar-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3960,3484,9360,2946,14.87
38078CALCUTTA AGENT 1PROD A,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3660,6052,0,6626,14.87
38108CALCUTTA AGENT 1PROD A,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,2430,2392,13500,8776,14.87
38139CALCUTTA AGENT 1PROD A,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3300,13462,0,9000,14.87
38169CALCUTTA AGENT 1PROD A,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,4320,10162,0,8474,14.87
38200CALCUTTA AGENT 1PROD A,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,1620,3322,0,6454,14.87
38231CALCUTTA AGENT 1PROD A,Sep-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,2880,1702,1260,3500,14.87
38261CALCUTTA AGENT 1PROD A,Oct-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,2830,82,3240,2875,14.87
38292CALCUTTA AGENT 1PROD A,Nov-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3480,410,3360,2881,14.87
38322CALCUTTA AGENT 1PROD A,Dec-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,4320,290,4320,2359,14.87
38353CALCUTTA AGENT 1PROD A,Jan-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3450,290,7380,2688,14.87
38384CALCUTTA AGENT 1PROD A,Feb-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,4920,3750,6120,6682,14.87
38412CALCUTTA AGENT 1PROD A,Mar-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,4830,4950,0,3444,14.87
38443CALCUTTA AGENT 1PROD A,Apr-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3120,120,4500,4717,14.87
38473CALCUTTA AGENT 1PROD A,May-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,5880,1500,15660,5216,14.87
38504CALCUTTA AGENT 1PROD A,Jun-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3300,11280,0,3780,14.87
38534CALCUTTA AGENT 1PROD A,Jul-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,1530,7980,0,3420,14.87
38565CALCUTTA AGENT 1PROD A,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,2550,0,4320,60,14.87
38596CALCUTTA AGENT 1PROD A,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,540,1770,180,0,14.87
38626CALCUTTA AGENT 1PROD A,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,1410,1410,0,50,14.87
38657CALCUTTA AGENT 1PROD A,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,0,0,0,3980,
38687CALCUTTA AGENT 1PROD A,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,0,0,0,0,
38718CALCUTTA AGENT 1PROD A,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,0,0,0,0,
38749CALCUTTA AGENT 1PROD A,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,0,0,0,45,
38777CALCUTTA AGENT 1PROD A,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,4890,0,23774,5445,14.87
38808CALCUTTA AGENT 1PROD A,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3150,17984,0,4110,14.87
38838CALCUTTA AGENT 1PROD A,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3810,14834,0,4709,14.87
38869CALCUTTA AGENT 1PROD A,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3090,7964,0,1731,14.87
38899CALCUTTA AGENT 1PROD A,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,5220,4874,9000,1800,14.87
38930CALCUTTA AGENT 1PROD A,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3330,2354,2700,1772,14.87
38961CALCUTTA AGENT 1PROD A,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,4770,1724,11520,4550,15.11
38991CALCUTTA AGENT 1PROD A,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,4060,8964,0,1589,15.11
39022CALCUTTA AGENT 1PROD A,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,3660,4904,6120,1343,15.11
39052CALCUTTA AGENT 1PROD A,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD A,5400,7364,1980,6912,15.11
37987CALCUTTA AGENT 5PROD A,Jan-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,3770,1250,4860,3207,
38018CALCUTTA AGENT 5PROD A,Feb-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,3960,2340,1620,5000,
38047CALCUTTA AGENT 5PROD A,Mar-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,3390,0,14400,3004,
38078CALCUTTA AGENT 5PROD A,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,6120,10996,2700,7846,14.87
38108CALCUTTA AGENT 5PROD A,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,4890,5236,180,8858,14.87
38139CALCUTTA AGENT 5PROD A,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,3766,526,3240,9000,14.87
38169CALCUTTA AGENT 5PROD A,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,6180,0,7680,6134,14.87
38200CALCUTTA AGENT 5PROD A,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,6470,1500,8100,7223,14.87
38231CALCUTTA AGENT 5PROD A,Sep-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,3670,3130,540,3744,14.87
38261CALCUTTA AGENT 5PROD A,Oct-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,3430,0,9000,4524,14.87
38292CALCUTTA AGENT 5PROD A,Nov-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,2970,5570,0,4252,14.87
38322CALCUTTA AGENT 5PROD A,Dec-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,2600,2600,0,3482,14.87
38353CALCUTTA AGENT 5PROD A,Jan-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,7470,0,14940,2931,14.87
38384CALCUTTA AGENT 5PROD A,Feb-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,6870,7470,0,3360,14.87
38412CALCUTTA AGENT 5PROD A,Mar-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,300,600,4500,2940,14.87
38443CALCUTTA AGENT 5PROD A,Apr-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,4800,4800,0,6684,14.87
38473CALCUTTA AGENT 5PROD A,May-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,6360,0,23040,5743,14.87
38504CALCUTTA AGENT 5PROD A,Jun-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,8700,16680,0,5506,14.87
38534CALCUTTA AGENT 5PROD A,Jul-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,1920,7980,9720,4239,14.87
38565CALCUTTA AGENT 5PROD A,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,4080,4620,900,0,14.87
38596CALCUTTA AGENT 5PROD A,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,180,1440,180,0,14.87
38626CALCUTTA AGENT 5PROD A,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,0,0,0,30,
38657CALCUTTA AGENT 5PROD A,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,900,0,900,4516,14.87
38687CALCUTTA AGENT 5PROD A,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,0,0,0,0,
38718CALCUTTA AGENT 5PROD A,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,0,0,0,0,
38749CALCUTTA AGENT 5PROD A,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,0,0,0,5467,
38777CALCUTTA AGENT 5PROD A,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,1470,0,9000,1045,14.87
38808CALCUTTA AGENT 5PROD A,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,4620,7530,0,5466,14.87
38838CALCUTTA AGENT 5PROD A,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,4920,2910,3780,4123,14.87
38869CALCUTTA AGENT 5PROD A,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,6425,1770,8640,4085,14.87
38899CALCUTTA AGENT 5PROD A,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,5340,3985,4500,4411,14.87
38930CALCUTTA AGENT 5PROD A,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,4050,3145,2700,4704,14.87
38961CALCUTTA AGENT 5PROD A,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,6835,1795,5040,5098,15.11
38991CALCUTTA AGENT 5PROD A,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,2220,0,11520,4406,15.11
39022CALCUTTA AGENT 5PROD A,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,6380,9300,0,5667,15.11
39052CALCUTTA AGENT 5PROD A,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD A,10440,2920,9000,6568,15.11
37987CHANDIGARH AGENT 1PROD A,Jan-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,4860,5760,7200,10000,
38018CHANDIGARH AGENT 1PROD A,Feb-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,9100,8100,16380,7711,
38047CHANDIGARH AGENT 1PROD A,Mar-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,7380,15380,4680,6762,
38078CHANDIGARH AGENT 1PROD A,Apr-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,8820,4400,9900,22506,14.87
38108CHANDIGARH AGENT 1PROD A,May-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,8820,4580,7560,16996,14.87
38139CHANDIGARH AGENT 1PROD A,Jun-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,6120,80,16845,16000,14.87
38169CHANDIGARH AGENT 1PROD A,Jul-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,6300,7205,9000,24388,14.87
38200CHANDIGARH AGENT 1PROD A,Aug-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,6660,7920,2880,19182,14.87
38231CHANDIGARH AGENT 1PROD A,Sep-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,6120,180,10080,7000,14.87
38261CHANDIGARH AGENT 1PROD A,Oct-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,1440,360,11340,7276,14.87
38292CHANDIGARH AGENT 1PROD A,Nov-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,1980,9900,0,7200,14.87
38322CHANDIGARH AGENT 1PROD A,Dec-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,5040,5580,0,4985,14.87
38353CHANDIGARH AGENT 1PROD A,Jan-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,1080,540,5040,2791,14.87
38384CHANDIGARH AGENT 1PROD A,Feb-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,4140,4500,5220,3199,14.87
38412CHANDIGARH AGENT 1PROD A,Mar-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,3960,5580,8460,2764,14.87
38443CHANDIGARH AGENT 1PROD A,Apr-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,3960,4680,7200,7364,14.87
38473CHANDIGARH AGENT 1PROD A,May-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,3780,6120,3060,3661,14.87
38504CHANDIGARH AGENT 1PROD A,Jun-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,4320,3960,4680,5043,14.87
38534CHANDIGARH AGENT 1PROD A,Jul-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,3600,4320,4500,4751,14.87
38565CHANDIGARH AGENT 1PROD A,Aug-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,4320,5220,3960,5839,14.87
38596CHANDIGARH AGENT 1PROD A,Sep-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,6300,4860,8280,7750,14.87
38626CHANDIGARH AGENT 1PROD A,Oct-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,540,6840,2700,4080,14.87
38657CHANDIGARH AGENT 1PROD A,Nov-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,3780,9000,4500,5394,14.87
38687CHANDIGARH AGENT 1PROD A,Dec-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,4500,9720,3600,7153,14.87
38718CHANDIGARH AGENT 1PROD A,Jan-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,3420,8820,0,3125,14.87
38749CHANDIGARH AGENT 1PROD A,Feb-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,5040,5400,5760,5230,14.87
38777CHANDIGARH AGENT 1PROD A,Mar-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,2520,6120,9000,7597,14.87
38808CHANDIGARH AGENT 1PROD A,Apr-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,7200,12600,0,5781,14.87
38838CHANDIGARH AGENT 1PROD A,May-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,2880,5400,7200,4991,14.87
38869CHANDIGARH AGENT 1PROD A,Jun-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,7020,9720,0,4626,14.87
38899CHANDIGARH AGENT 1PROD A,Jul-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,6480,2700,5940,6064,14.87
38930CHANDIGARH AGENT 1PROD A,Aug-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,3420,2160,3780,3574,15.11
38961CHANDIGARH AGENT 1PROD A,Sep-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,5040,2520,11700,6836,15.11
38991CHANDIGARH AGENT 1PROD A,Oct-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,2160,9000,0,4338,15.11
39022CHANDIGARH AGENT 1PROD A,Nov-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,3420,6840,1260,4072,15.11
39052CHANDIGARH AGENT 1PROD A,Dec-06,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD A,5940,4680,13500,8035,15.11
37987CHENNAI AGENT 1PROD A,Jan-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,40120,21120,19980,42194,
38018CHENNAI AGENT 1PROD A,Feb-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,38310,770,80460,43000,
38047CHENNAI AGENT 1PROD A,Mar-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,35500,42920,61380,40004,
38078CHENNAI AGENT 1PROD A,Apr-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,37770,68800,4500,89836,14.87
38108CHENNAI AGENT 1PROD A,May-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,46324,35530,11340,89350,14.87
38139CHENNAI AGENT 1PROD A,Jun-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,73260,0,76800,130000,14.87
38169CHENNAI AGENT 1PROD A,Jul-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,50700,3540,50400,124928,14.87
38200CHENNAI AGENT 1PROD A,Aug-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,32760,0,32760,74957,14.87
38231CHENNAI AGENT 1PROD A,Sep-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,74780,0,98460,39621,14.87
38261CHENNAI AGENT 1PROD A,Oct-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,8430,23680,18540,42395,14.87
38292CHENNAI AGENT 1PROD A,Nov-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,3240,33790,28324,48408,14.87
38322CHENNAI AGENT 1PROD A,Dec-04,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,2190,25754,25740,53757,14.87
38353CHENNAI AGENT 1PROD A,Jan-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,2700,34184,1890,24615,14.87
38384CHENNAI AGENT 1PROD A,Feb-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,50980,32294,18746,28218,14.87
38412CHENNAI AGENT 1PROD A,Mar-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,51630,60,57510,4117,14.87
38443CHENNAI AGENT 1PROD A,Apr-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,32580,5940,38520,25211,14.87
38473CHENNAI AGENT 1PROD A,May-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,29640,11880,49680,40546,14.87
38504CHENNAI AGENT 1PROD A,Jun-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,82750,31920,85320,53084,14.87
38534CHENNAI AGENT 1PROD A,Jul-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,48850,34490,27000,30363,14.87
38565CHENNAI AGENT 1PROD A,Aug-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,49990,12640,71460,39113,14.87
38596CHENNAI AGENT 1PROD A,Sep-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,83020,34110,64260,90439,14.87
38626CHENNAI AGENT 1PROD A,Oct-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,27030,15350,95220,62163,14.87
38657CHENNAI AGENT 1PROD A,Nov-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,29370,83540,45000,45035,14.87
38687CHENNAI AGENT 1PROD A,Dec-05,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,74550,99170,27326,92289,14.87
38718CHENNAI AGENT 1PROD A,Jan-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,29920,51946,18000,35203,14.87
38749CHENNAI AGENT 1PROD A,Feb-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,37910,40026,54331,50844,14.87
38777CHENNAI AGENT 1PROD A,Mar-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,31885,56447,54000,54963,14.87
38808CHENNAI AGENT 1PROD A,Apr-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,46860,78562,31500,44639,14.87
38838CHENNAI AGENT 1PROD A,May-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,49740,63202,14400,32197,14.87
38869CHENNAI AGENT 1PROD A,Jun-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,101152,12742,88740,86449,14.87
38899CHENNAI AGENT 1PROD A,Jul-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,45000,330,78120,43426,14.87
38930CHENNAI AGENT 1PROD A,Aug-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,41550,33450,39780,46133,15.11
38961CHENNAI AGENT 1PROD A,Sep-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,95550,31680,96660,99305,15.11
38991CHENNAI AGENT 1PROD A,Oct-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,29070,32790,16740,51727,15.11
39022CHENNAI AGENT 1PROD A,Nov-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,46560,20460,54000,47811,15.11
39052CHENNAI AGENT 1PROD A,Dec-06,CHENNAI BRANCH,CHENNAI AGENT 1,CPASF,PROD A,87737,27900,66420,85999,15.11
37987DEHRADUN AGENT 1PROD A,Jan-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,3240,3060,1800,0,
38018DEHRADUN AGENT 1PROD A,Feb-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,2340,1620,1800,0,
38047DEHRADUN AGENT 1PROD A,Mar-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,1980,1080,1800,1219,
38078DEHRADUN AGENT 1PROD A,Apr-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,1440,900,3600,4278,14.87
38108DEHRADUN AGENT 1PROD A,May-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,1980,3060,1800,5734,14.87
38139DEHRADUN AGENT 1PROD A,Jun-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,2340,2880,0,6000,14.87
38169DEHRADUN AGENT 1PROD A,Jul-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,2880,540,2700,5788,14.87
38200DEHRADUN AGENT 1PROD A,Aug-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,2880,360,4500,8172,14.87
38231DEHRADUN AGENT 1PROD A,Sep-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,5400,1980,3600,1414,14.87
38261DEHRADUN AGENT 1PROD A,Oct-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,1620,180,2700,1709,14.87
38292DEHRADUN AGENT 1PROD A,Nov-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,2520,1260,2700,2064,14.87
38322DEHRADUN AGENT 1PROD A,Dec-04,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,3780,1440,4500,1690,14.87
38353DEHRADUN AGENT 1PROD A,Jan-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,2880,2160,1800,2791,14.87
38384DEHRADUN AGENT 1PROD A,Feb-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,2880,1080,1800,3199,14.87
38412DEHRADUN AGENT 1PROD A,Mar-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,6120,0,9000,360,14.87
38443DEHRADUN AGENT 1PROD A,Apr-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,2520,2880,1800,2761,14.87
38473DEHRADUN AGENT 1PROD A,May-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,3780,2160,1800,4738,14.87
38504DEHRADUN AGENT 1PROD A,Jun-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,4140,180,6300,3955,14.87
38534DEHRADUN AGENT 1PROD A,Jul-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,3240,2340,4500,2655,14.87
38565DEHRADUN AGENT 1PROD A,Aug-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,3780,3600,3600,3798,14.87
38596DEHRADUN AGENT 1PROD A,Sep-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,8100,3420,7200,5057,14.87
38626DEHRADUN AGENT 1PROD A,Oct-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,2700,2520,11700,3720,14.87
38657DEHRADUN AGENT 1PROD A,Nov-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,3420,11520,3600,3600,14.87
38687DEHRADUN AGENT 1PROD A,Dec-05,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,4680,11699,9000,5591,14.87
38718DEHRADUN AGENT 1PROD A,Jan-06,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,2520,15120,0,2282,14.87
38749DEHRADUN AGENT 1PROD A,Feb-06,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,2880,12600,0,2780,14.87
38777DEHRADUN AGENT 1PROD A,Mar-06,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,3240,9720,0,4031,14.87
38808DEHRADUN AGENT 1PROD A,Apr-06,DEHRADUN BRANCH,DEHRADUN AGENT 1,CPASF,PROD A,6660,6480,2700,3737,14.87
